(5450, 0)
(5450, 0)
(5450, 0)
(5450, 181)
(5450, 5450)
(5450, 0)
(5450, 0)
(5450, 0)
(5450, 0)
(5450, 0)
(5450, 1)
(5450, 0)
(5450, 0)
(5450, 0)
(5450, 0)
(5450, 0)
(5450, 0)
(5450, 0)
(5450, 0)
(5450, 0)
(5450, 0)
(5450, 8)
(5450, 8)
(5450, 0)
(5450, 0)
(5450, 0)
(5450, 0)
(5450, 1)
(5450, 0)
(5450, 0)
(5450, 9)
(5450, 9)
(5450, 1)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 181)
(0, 5450)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 9)
(0, 9)
(0, 1)
(0, 0)
(0, 0)
(0, 0)
(0, 181)
(0, 5450)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 9)
(0, 9)
(0, 1)
(0, 0)
(0, 0)
(0, 181)
(0, 5450)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 9)
(0, 9)
(0, 1)
(0, 0)
(0, 181)
(0, 5450)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 9)
(0, 9)
(0, 1)
(0, 181)
(0, 5450)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 9)
(0, 9)
(0, 1)
(181, 5450)
(181, 0)
(181, 0)
(181, 0)
(181, 0)
(181, 0)
(181, 1)
(181, 0)
(181, 0)
(181, 0)
(181, 0)
(181, 0)
(181, 0)
(181, 0)
(181, 0)
(181, 0)
(181, 0)
(181, 8)
(181, 8)
(181, 0)
(181, 0)
(181, 0)
(181, 0)
(181, 1)
(181, 0)
(181, 0)
(181, 9)
(181, 9)
(181, 1)
(5450, 0)
(5450, 0)
(5450, 0)
(5450, 0)
(5450, 0)
(5450, 1)
(5450, 0)
(5450, 0)
(5450, 0)
(5450, 0)
(5450, 0)
(5450, 0)
(5450, 0)
(5450, 0)
(5450, 0)
(5450, 0)
(5450, 8)
(5450, 8)
(5450, 0)
(5450, 0)
(5450, 0)
(5450, 0)
(5450, 1)
(5450, 0)
(5450, 0)
(5450, 9)
(5450, 9)
(5450, 1)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 9)
(0, 9)
(0, 1)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 9)
(0, 9)
(0, 1)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 9)
(0, 9)
(0, 1)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 9)
(0, 9)
(0, 1)
(0, 1)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 9)
(0, 9)
(0, 1)
(1, 0)
(1, 0)
(1, 0)
(1, 0)
(1, 0)
(1, 0)
(1, 0)
(1, 0)
(1, 0)
(1, 0)
(1, 8)
(1, 8)
(1, 0)
(1, 0)
(1, 0)
(1, 0)
(1, 1)
(1, 0)
(1, 0)
(1, 9)
(1, 9)
(1, 1)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 9)
(0, 9)
(0, 1)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 9)
(0, 9)
(0, 1)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 9)
(0, 9)
(0, 1)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 9)
(0, 9)
(0, 1)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 9)
(0, 9)
(0, 1)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 9)
(0, 9)
(0, 1)
(0, 0)
(0, 0)
(0, 0)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 9)
(0, 9)
(0, 1)
(0, 0)
(0, 0)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 9)
(0, 9)
(0, 1)
(0, 0)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 9)
(0, 9)
(0, 1)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 9)
(0, 9)
(0, 1)
(8, 8)
(8, 0)
(8, 0)
(8, 0)
(8, 0)
(8, 1)
(8, 0)
(8, 0)
(8, 9)
(8, 9)
(8, 1)
(8, 0)
(8, 0)
(8, 0)
(8, 0)
(8, 1)
(8, 0)
(8, 0)
(8, 9)
(8, 9)
(8, 1)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 9)
(0, 9)
(0, 1)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 9)
(0, 9)
(0, 1)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 9)
(0, 9)
(0, 1)
(0, 1)
(0, 0)
(0, 0)
(0, 9)
(0, 9)
(0, 1)
(1, 0)
(1, 0)
(1, 9)
(1, 9)
(1, 1)
(0, 0)
(0, 9)
(0, 9)
(0, 1)
(0, 9)
(0, 9)
(0, 1)
(9, 9)
(9, 1)
(9, 1)
(0, 0)
(0, 0)
(0, 0)
(0, 239)
(0, 486)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 19)
(0, 19)
(0, 1)
(0, 0)
(0, 0.05)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 239)
(0, 486)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 19)
(0, 19)
(0, 1)
(0, 0)
(0, 0.05)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 239)
(0, 486)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 19)
(0, 19)
(0, 1)
(0, 0)
(0, 0.05)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 239)
(0, 486)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 19)
(0, 19)
(0, 1)
(0, 0)
(0, 0.05)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(239, 486)
(239, 0)
(239, 0)
(239, 0)
(239, 0)
(239, 0)
(239, 1)
(239, 0)
(239, 0)
(239, 0)
(239, 0)
(239, 0)
(239, 0)
(239, 0)
(239, 0)
(239, 0)
(239, 0)
(239, 8)
(239, 8)
(239, 0)
(239, 0)
(239, 0)
(239, 0)
(239, 1)
(239, 0)
(239, 0)
(239, 19)
(239, 19)
(239, 1)
(239, 0)
(239, 0.05)
(239, 0)
(239, 0)
(239, 0)
(239, 0)
(239, 0)
(486, 0)
(486, 0)
(486, 0)
(486, 0)
(486, 0)
(486, 1)
(486, 0)
(486, 0)
(486, 0)
(486, 0)
(486, 0)
(486, 0)
(486, 0)
(486, 0)
(486, 0)
(486, 0)
(486, 8)
(486, 8)
(486, 0)
(486, 0)
(486, 0)
(486, 0)
(486, 1)
(486, 0)
(486, 0)
(486, 19)
(486, 19)
(486, 1)
(486, 0)
(486, 0.05)
(486, 0)
(486, 0)
(486, 0)
(486, 0)
(486, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 19)
(0, 19)
(0, 1)
(0, 0)
(0, 0.05)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 19)
(0, 19)
(0, 1)
(0, 0)
(0, 0.05)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 19)
(0, 19)
(0, 1)
(0, 0)
(0, 0.05)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 19)
(0, 19)
(0, 1)
(0, 0)
(0, 0.05)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 19)
(0, 19)
(0, 1)
(0, 0)
(0, 0.05)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(1, 0)
(1, 0)
(1, 0)
(1, 0)
(1, 0)
(1, 0)
(1, 0)
(1, 0)
(1, 0)
(1, 0)
(1, 8)
(1, 8)
(1, 0)
(1, 0)
(1, 0)
(1, 0)
(1, 1)
(1, 0)
(1, 0)
(1, 19)
(1, 19)
(1, 1)
(1, 0)
(1, 0.05)
(1, 0)
(1, 0)
(1, 0)
(1, 0)
(1, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 19)
(0, 19)
(0, 1)
(0, 0)
(0, 0.05)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 19)
(0, 19)
(0, 1)
(0, 0)
(0, 0.05)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 19)
(0, 19)
(0, 1)
(0, 0)
(0, 0.05)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 19)
(0, 19)
(0, 1)
(0, 0)
(0, 0.05)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 19)
(0, 19)
(0, 1)
(0, 0)
(0, 0.05)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 19)
(0, 19)
(0, 1)
(0, 0)
(0, 0.05)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 19)
(0, 19)
(0, 1)
(0, 0)
(0, 0.05)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 19)
(0, 19)
(0, 1)
(0, 0)
(0, 0.05)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 19)
(0, 19)
(0, 1)
(0, 0)
(0, 0.05)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 19)
(0, 19)
(0, 1)
(0, 0)
(0, 0.05)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(8, 8)
(8, 0)
(8, 0)
(8, 0)
(8, 0)
(8, 1)
(8, 0)
(8, 0)
(8, 19)
(8, 19)
(8, 1)
(8, 0)
(8, 0.05)
(8, 0)
(8, 0)
(8, 0)
(8, 0)
(8, 0)
(8, 0)
(8, 0)
(8, 0)
(8, 0)
(8, 1)
(8, 0)
(8, 0)
(8, 19)
(8, 19)
(8, 1)
(8, 0)
(8, 0.05)
(8, 0)
(8, 0)
(8, 0)
(8, 0)
(8, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 19)
(0, 19)
(0, 1)
(0, 0)
(0, 0.05)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 19)
(0, 19)
(0, 1)
(0, 0)
(0, 0.05)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 19)
(0, 19)
(0, 1)
(0, 0)
(0, 0.05)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 19)
(0, 19)
(0, 1)
(0, 0)
(0, 0.05)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(1, 0)
(1, 0)
(1, 19)
(1, 19)
(1, 1)
(1, 0)
(1, 0.05)
(1, 0)
(1, 0)
(1, 0)
(1, 0)
(1, 0)
(0, 0)
(0, 19)
(0, 19)
(0, 1)
(0, 0)
(0, 0.05)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 19)
(0, 19)
(0, 1)
(0, 0)
(0, 0.05)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(19, 19)
(19, 1)
(19, 0)
(19, 0.05)
(19, 0)
(19, 0)
(19, 0)
(19, 0)
(19, 0)
(19, 1)
(19, 0)
(19, 0.05)
(19, 0)
(19, 0)
(19, 0)
(19, 0)
(19, 0)
(1, 0)
(1, 0.05)
(1, 0)
(1, 0)
(1, 0)
(1, 0)
(1, 0)
(0, 0.05)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0.05, 0)
(0.05, 0)
(0.05, 0)
(0.05, 0)
(0.05, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 235)
(0, 1337)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 29)
(0, 29)
(0, 1)
(0, 0)
(0, 0.03)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 235)
(0, 1337)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 29)
(0, 29)
(0, 1)
(0, 0)
(0, 0.03)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 235)
(0, 1337)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 29)
(0, 29)
(0, 1)
(0, 0)
(0, 0.03)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 235)
(0, 1337)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 29)
(0, 29)
(0, 1)
(0, 0)
(0, 0.03)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(235, 1337)
(235, 0)
(235, 0)
(235, 0)
(235, 0)
(235, 0)
(235, 1)
(235, 0)
(235, 0)
(235, 0)
(235, 0)
(235, 0)
(235, 0)
(235, 0)
(235, 0)
(235, 0)
(235, 0)
(235, 8)
(235, 8)
(235, 0)
(235, 0)
(235, 0)
(235, 0)
(235, 1)
(235, 0)
(235, 0)
(235, 29)
(235, 29)
(235, 1)
(235, 0)
(235, 0.03)
(235, 0)
(235, 0)
(235, 0)
(235, 0)
(235, 0)
(1337, 0)
(1337, 0)
(1337, 0)
(1337, 0)
(1337, 0)
(1337, 1)
(1337, 0)
(1337, 0)
(1337, 0)
(1337, 0)
(1337, 0)
(1337, 0)
(1337, 0)
(1337, 0)
(1337, 0)
(1337, 0)
(1337, 8)
(1337, 8)
(1337, 0)
(1337, 0)
(1337, 0)
(1337, 0)
(1337, 1)
(1337, 0)
(1337, 0)
(1337, 29)
(1337, 29)
(1337, 1)
(1337, 0)
(1337, 0.03)
(1337, 0)
(1337, 0)
(1337, 0)
(1337, 0)
(1337, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 29)
(0, 29)
(0, 1)
(0, 0)
(0, 0.03)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 29)
(0, 29)
(0, 1)
(0, 0)
(0, 0.03)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 8)
(0, 8)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
(0, 29)
(0, 29)
(0, 1)
(0, 0)
(0, 0.03)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 1)
(0, 0)
(0, 0)
